,ProjectID,BuildingID,Number,Street,Borough,Postcode,Latitude,Longitude,Longitude(Internal),Latitude(Internal),LowIncomeUnits
460,68591,216182.0,774,BUSHWICK AVENUE,Brooklyn,11221.0,40.695443,-73.928886,-73.929052,40.695209999999996,3
462,68590,969443.0,196,FREEMAN STREET,Brooklyn,11222.0,40.734563,-73.953691,-73.953615,40.734359999999995,0
463,68588,949121.0,235,55 STREET,Brooklyn,11220.0,40.645789,-74.01898299999999,-74.018724,40.64589,2
464,68589,988459.0,2744,MATTHEWS AVENUE,Bronx,10467.0,40.866221,-73.862544,-73.862246,40.866890000000005,0
465,66669,48001.0,645,BARRETTO STREET,Bronx,10474.0,40.812829,-73.888932,-73.889382,40.8135,47
466,68586,292103.0,1127,FLATBUSH AVENUE,Brooklyn,11226.0,40.643005,-73.957686,-73.95737199999999,40.642959999999995,0
468,66573,19759.0,451,EAST 116 STREET,Manhattan,10029.0,40.79525,-73.933601,-73.93338,40.795429999999996,17
469,66573,26933.0,301,PLEASANT AVENUE,Manhattan,10035.0,40.795159999999996,-73.933091,-73.933225,40.795359999999995,13
470,68584,976690.0,2408,HOFFMAN STREET,Bronx,10458.0,40.85628,-73.88820799999999,-73.888003,40.85609,0
471,68380,981968.0,306,STOCKHOLM STREET,Brooklyn,11237.0,40.702971000000005,-73.91936,-73.919097,40.702890000000004,0
472,66770,982702.0,146,BAYARD STREET,Brooklyn,11222.0,40.719941,-73.946381,-73.946111,40.719840000000005,8
473,68379,984816.0,335,FENIMORE STREET,Brooklyn,11225.0,40.658634,-73.951509,-73.951379,40.658840000000005,0
474,61271,99387.0,555,NEREID AVENUE,Bronx,10470.0,40.899871000000005,-73.857923,-73.858049,40.900459999999995,89
475,67051,983655.0,56,AINSLIE STREET,Brooklyn,11211.0,40.712838,-73.952721,-73.95286899999999,40.71264,5
478,60784,6097.0,981,AMSTERDAM AVENUE,Manhattan,10025.0,40.801832,-73.964679,-73.964382,40.80171,0
479,60784,37513.0,107,WEST 105 STREET,Manhattan,10025.0,40.798698,-73.963654,-73.963817,40.799,0
480,67730,84352.0,3240,HENRY HUDSON PARKWAY EAST,Bronx,10463.0,40.885365,-73.91334499999999,-73.912734,40.88514,31
481,68377,986662.0,225,WINTHROP STREET,Brooklyn,11225.0,40.656971,-73.952375,-73.95264499999999,40.65716,0
482,68378,397419.0,227,WINTHROP STREET,Brooklyn,11225.0,40.656973,-73.95232800000001,-73.952552,40.65717,0
484,61290,981208.0,50,NEVINS STREET,Brooklyn,11217.0,40.687196,-73.981921,-73.982213,40.687129999999996,128
485,66105,988925.0,1074,WASHINGTON AVENUE,Bronx,10456.0,40.827907,-73.90876899999999,-73.908328,40.8279,153
486,68159,988689.0,1325,JEROME AVENUE,Bronx,10452.0,40.838715,-73.91879399999999,,,254
487,68376,988126.0,1672,DEAN STREET,Brooklyn,11213.0,40.675911,-73.932328,-73.932447,40.67569,0
488,68374,183698.0,543,ALBANY AVENUE,Brooklyn,11203.0,40.661606,-73.939886,-73.93959100000001,40.66163,0
489,68375,972864.0,912,BERGEN STREET,Brooklyn,11238.0,40.677125,-73.957336,-73.957213,40.67682,3
490,68372,183004.0,80,AINSLIE STREET,Brooklyn,11211.0,40.712525,-73.951787,-73.951838,40.71228,0
491,68373,331317.0,961,MADISON STREET,Brooklyn,11221.0,40.688767,-73.91928,-73.919554,40.688829999999996,0
492,68371,967507.0,532,EAST 142ND STREET,Bronx,10454.0,40.809981,-73.916514,-73.916673,40.8098,0
493,68370,984260.0,396,SOUTH 5 STREET,Brooklyn,11211.0,40.707596,-73.953194,-73.953342,40.70742,0
494,68369,318960.0,467,KEAP STREET,Brooklyn,11211.0,40.712990999999995,-73.95214,-73.952555,40.71308,6
